review_id,product_id,title,author,rating,content,timestamp,profile_id,is_verified,helpful_count,product_attributes
R18FJK33IP7ADX,B08LQNL42Z,5.0 out of 5 stars You can’t go wrong with this.,Amazon Customer,5,"This tiny speaker has been such a joy to listen to music with. For context, I am by no means an audiophile, but love listening to music loudly and with a lot of bass. I listen on Spotify, YouTube, and occasionally Apple Music. Here is a detailed review from an avid music listener:Sound quality:This speaker is so crisp and clear it is unbelievable. Even at max volume it doesn’t clip or distort unless the mix on the song is off. The bass is incredible, pretty much the main reason I bought it, for that BOOM. Since the speaker uses 2 passive radiators, to really feel the bass you need to place the speaker by a wall or in the corner of two walls so the sound can bounce off them. It is actually insane how powerful the bass gets when you do that. You can feel parts of your body as well as the floor vibrating. One thing to note, there is a “bass “ button on the speaker and it definitely improves the bass, but look on to the next paragraph to make the bass even better.Out of the box, the speaker doesn’t sound as good as it could. This is because the equalizer has not been adjusted, so the sound signature is pretty flat. If you’re into that then great, but if not you can download the soundcore app and tweak the sound to your liking. In the picture I posted you can find my EQ, and boy does it make the sound louder, the bass bigger, and the songs overall more vibrant and bouncy. I listen to a lot of hip hop, so the bass and low end sounds great with that genre. But I also listen to a lot of indie and folklore, and the highs sound equally nice. Also, for EDM, this speaker is spectacular. The synths are bright and poppy, the drums are commanding and hard hitting, and the singer’s voice sounds great, not muffled or overpowered by the other aspects of the song. (And if they are, you can change the EQ) You can also power off your speaker from your phone app, which is pretty cool.Portability:The speaker is relatively easy to carry around. It has a rubberized handle and is only a couple pounds. I like to put it in my backpack when walking around or hanging out outside. It is waterproof too I believe, so you could get it wet, but I wouldn’t recommend submerging it in the pool because you never really know how waterproof it is until that happens. It is pretty tough too, but it has a hard plastic exterior so it might crack if dropped multiple times. But from my experience with it it’s super tough but easy to carry.Other aspects:The price is completely justifiable, sitting at around $100. It is by far the loudest and clearest speaker you will find in that price range, and can probably compete with $200-300 speakers as well. Battery life is amazing. I can go a whole week, hours a day, at half-volume, listening to music without charging it. And because it’s USB C I can use my Mac or iPad charger to charge it. Bluetooth connectivity is pretty much flawless; I usually connect it to my iPhone, iPad or Mac, and rarely experience a pause or interruption unless I walk very far from the speaker. (Probably 50 feet no walls, or 30 feet with some walls if I had to guess). The only issue I see with this speaker is that it lacks a 3.5mm headphone jack. This could be problematic if your device doesn’t have Bluetooth, but thankfully everything I need to connect the speaker to has Bluetooth. ALSO, forgot to mention that I also watch a lot of YouTube vids with the speaker and there is almost no latency. This means the voices sync up great with characters in the shows you watch, and everything works perfectly for other means of media besides music.Final thoughts:As I said before, I love listening to music out loud, and with a lot of bass. Not just punchy artificial bass, but bass you can feel; deep booming bass. This speaker has that. I literally bought this speaker to replace a full sound system with dual tweeters and dedicated sub because this speaker is more convenient and sounds pretty comparable to the sound system with the right EQ. Obviously it won’t be able to replace the bass from a good subwoofer, but it is more than enough for me and the clarity is actually better than the sound system I replaced. (It is an old altec Lansing system for reference). If you are looking for a more enjoyable listening experience, for basically any genre of music, OR if you are looking to enhance your TV’s sound system (assuming it has Bluetooth), then this is absolutely the speaker for you. The soundcore motion boom makes listening to music more enjoyable and ultimately I’m so glad I bought it. Do yourself a favor and pull the trigger on this one, I really have no complaints about it besides no 3.5mm aux, but it is truly a gem.","Reviewed in the United States October 23, 2021",AGWMGBFA36PTVZKPEQBWBVV5VWJA,True,153,Color: Black
R1B7TOI9GECWNW,B08LQNL42Z,5.0 out of 5 stars These things are pretty amazing,StanDaMan1985,5,"So, I purchased the first speaker on Black Friday, and the second one a week after. I’m now just getting around to writing a review.When I received the first speaker, I thought that it sounded amazing. The sound is crisp. It’s clear. The bass sounds awesome. I am using these as indoor speakers for now.After receiving the first speaker, and then receiving the second one, I realize that the first speaker is making an odd hissing sound compared to the second one. I reached out to the seller, and I was able to receive a replacement within a few days.They are both connected to each other. And they sound amazing.The Bluetooth connectivity is quick. The sound coming out of both of these speakers is pretty incredible especially if you think about the amount of money that is spent on both.Out the door, because I purchased both speakers when they were on clearance, I’ve paid around $150.Is that a lot? Comparatively. However, if you look at their direct competitors, such as JBL or Sony or Bose, two of these cost as much as one of those.I understand that these are waterproof. I have not tested that out yet, but if I do, I will definitely update my review.Also, and keep in mind that these are exactly what they say these are. These are speakers that sound amazing that have an awesome base, and awesome trouble, and all in all sound like they are double or triple the cost of what I paid.Not Shamie, but just some the fact that these don’t have any sort of a smart assistant built in, may be an issue. However, they are connected to your device. So, your devices assistant, still technically works.The battery life on these things is pretty incredible as well.Keep in mind, I don’t have these on 24 seven. I can’t tell you this, since I’ve had these, and since I’ve been using these, I’ve only had to charge these things two times.Even at loud volumes, there is no sound distortion. There is no distortion of base, or the voice, or the trouble.To sum up, if you are in the market for a Bluetooth speaker that can function and work outside. A speaker that also has the ability of being around water, and a speaker that can float, definitely pick one or two or three of these up.If you’re looking for indoor speakers that sound amazing when they are paired together, definitely pick up a couple of these. If you think about it, two of these cost as much as one of the competitors. Trust me, I don’t think anyone would be disappointed if they were to grab one of these, even if it’s at full price.I’ve been ranting and raving about the speakers ever since I’ve got them to all of my family and friends. Two of my buddies have already picked up several of these for their boats and RVs.Oh… Almost forgot. There is an app that goes along with the speakers. Definitely download the app. You can change sound profiles, and you also can set your own custom EQ settings.The speakers will also install their own updates when you turn them on and you open the app. It will update drivers and update its own firmware. That’s pretty awesome.","Reviewed in the United States January 31, 2022",AGSEQMSONU5HO2LUCAMQ67KFKS3A,True,18,Color: Black
R3PPAH3PEC8081,B08LQNL42Z,"5.0 out of 5 stars Great sound, water proof, it floats",Ghendorf,5,"Since I already have a Soundcore Motion Boom Plus, the big brother I decided to get this one for my Nephew. Its perfect for him. A little smaller than its big brother but the right Size for a little portable. It has great sound, It paired easily and is very well made. It a quality made product. Its Waterproof So I don't have to worry about him getting it wet and he can have it around the pool without worrying about it us it also floats.* Small with good Sound* water proof* It Floats* It pairs easily* USB C port for charging fast* USB A port for charging a phone* 24 hour All day batteryBest little boombox for the price. Would recommend this to anyone looking for a smaller great sounding waterproof boombox for the go.","Reviewed in the United States June 18, 2024",AFMG4J5PO6HICXT7QSOJWM74XISQ,True,3,Color: Black
RRXRN4T659JSZ,B08LQNL42Z,5.0 out of 5 stars The little speaker that could,THE LITTLE SPEAKER THAT COULD !,5,"The ancher sound core motion boom speaker is a 10 out of 10 all-around very portable very light very durable and sounds amazing for the low price It is listed for. The only thing I can say that could see improvement Are the lower base frequencies but besides that a great bang for buck. The speaker includes two affairs and two all-around all range speakers in the front that sound incredible outside and inside. if you want to take it to the beach or the pool, you can literally submerge the whole speaker and it will float and play music as you swim and play around. Not to mention the battery last 24 hours of playing music at medium volume how amazing. After you’re done with the speaker and you need to charge all of your devices, you can connect it via the USB port in the back to any of your smart devices. You may need to charge.","Reviewed in the United States July 17, 2024",AGSDUX5L6WMMHBVJXXL4MEBQEAPQ,True,0,Color: Black
R123EOTRRUAETZ,B08LQNL42Z,"4.0 out of 5 stars A whole lot to like, but not five stars",Allen,4,"After reading most of the other reviews here, I was prepared to be totally wowed and bowled over.I wasn't.There is a whole lot to like about this speaker:* The 10 Ah battery lasts about a day and a half short of forever. The only BT speaker I own which beats it is the original Anker Soundcore. Real world conditions, 60 hours.* You can reverse its power to charge another device; In other words, it's also a power bank. And like I said, its battery life is so long that you could charge a 5000 mah phone from E to F from this device after it itself is full, and you'll still have half a tank left in the speaker, which will still last a long time.* Second best sound quality and rocking out ability of all my BT speakers, second only to the DOSS SoundBox XL - But that device has an actual powered subwoofer, and has a battery life as short as the Soundcore Motion Boom is long.* The Soundcore Motion Boom (SCMB) is I think the inverted version of its cousin, the Soundcore 3, which I also own. The SC3 is a small daily driver speaker that has the ability to rock out pretty hard for its size in a pinch. The SCMB is a rocking out speaker that has the ability to be a perfectly rational daily driver at lower volumes, though its size means that actually doing so is impractical, even though the unibody handle makes that not as hard as it otherwise would be.* The Anker app and its sound options, pretty good. Recommended.* The fact that it does not make any kind of noise, boops or beeps for its low battery warning (WHICH IS THE WAY IT SHOULD BE, PAY CLOSE ATTENTION, OTHER MANUFACTURERS). The red power light will flash on and off, but that's it. And that starts at around 10% battery in my observation. I would have set that at 1%, but that's just a nit pick. And it's a good thing that it makes no low battery noises, because, like I said, the battery lasts so long that even starting low battery warning noises at 1% still means you'd have a half hour or so of low battery beeping interrupting whatever you're listening to.A strange quirk that should be fixed for future generations of this product: The power button, the TWS button, the BT pairing button and the Bass-Up button are lighted. But the up/down volume rockers and the center soft function key are not lighted. I don't catch the drift of that omission.I'll also note that it accepts only 2.1 A of charging current max, so even if you charge this on a 2.4 A or higher charger, it will only take in 2.1 A, which means six hours to charge from E to F. Longer if your charging outlet is below 2.1 A. Which means charging is an overnight thing. Perhaps the next generation will upgrade to 2.4 A or maybe 3 A. With a 10 Ah battery, the charging rate should be higher. In addition, one good thing about charging is that, when it is charging, the power button stays steady red, and switches to steady white when it's done. My peeve with other BT speakers in my collection is that it uses red for charging and green for charged, or vice versa, when I'm red-green colorblind.""Okay, so why not five stars?""Because most of you in this review section were so extra and over the top with your cheerleading, that the sound quality, while overall pretty good not great, in terms of quality, accuracy, bass, mids, trebles, the whole nine, it's just not commensurate with the garish reviews. I'll put it another way: The only reason I am disappointed in this device is precisely because all the hype gave me over-inflated expectations.It's as if the people writing these reviews have never heard any audible sounds in their lives before. Though we know it's not that. Probably more so the truth is that they're paid shills.I'll also add that you really need to pick the right EQ options with your source material and/or the Soundcore app if you want this thing to show is good (not great) treble ability.No 3.5 mm wired headphone jack, if that matters.","Reviewed in the United States May 30, 2021",AHAXGVYQVJUIU2SKOOR4MIM4SZVQ,True,86,Color: Black
RLEA1CK5IC615,B08LQNL42Z,5.0 out of 5 stars Sound and quality!,DW 101,5,"This Bluetooth speaker is small enough to easily pack up and travel with. The materials used seems like great quality, long battery life, built solid and looks great. It's very easy to operate, connects to Bluetooth easily. The sound quality is very impressive, it's loud for being small, clean and clear sounding, there's the optional app that enables the equalizer for extra features. I've owned it for a year now and it works flawlessly still.","Reviewed in the United States July 2, 2024",AFNX4DTPX6XSJTF6BWVQSSZ7BHYA,True,2,Color: Black
R3GJFOJJ911UHH,B08LQNL42Z,"5.0 out of 5 stars Simply Amazing (and at this price, just get it!)",A,5,"The media could not be loaded. Update - I bought a second speaker to pair them for full stereo sound. And they are amazing. We have a bonfire on the beach in a week and I know these will be great. Full stereo sound, deep bass, ultra long battery life, and so easy to pair with my phone. As noted, I have a house full of bluetooth speakers, in a side by side comparison this is simply the best speaker on the market.I have bought a dozen bluetooth speakers over the years. I bought this ""cheap"" speaker to play music while riding in a Mardi Gras parade float (All Hail Krewe of King Arthur). I figured if it got ruined, I'd be okay with it. It is simply amazing. Volume is loud and clear for a speaker this size. Bass is solid but not floor shaking (size counts with woofers). The highs are a little bright, but well within an acceptable range. Mids are solid. I put it side by side with my ""best"" bluetooth speaker and this was better at a 1/3 of the cost. The battery life is stellar. We played it continuously for 7 hours at high volume and it still had plenty of life left when we got home. At this price get two, pair them for true stereo and rock out a backyard, boat, or float. The included music in the video is from incomptech.com (royalty free and a wide range of music to accompany your videos)","Reviewed in the United States March 6, 2024",AGPB74L6Q5S2G5VWLFPMQYJC6MZA,True,7,Color: Black
R1GK07JYPVAM6H,B08LQNL42Z,"5.0 out of 5 stars It's great, so let's just talk about th cons...",The Great Cornholio,5,"Five stars, just to get that out of the way. Stunning battery life, able to charge a phone in a pinch, sound quality is really good.First off, some audiophile freaks are saying that it's not ""that"" good. Look genius, these have 2.75"" speakers. If you expected more than what you're getting, you need to read less snake oil and learn more physics. I rate sound quality 1-4. Passable alone, passable in a loud place, enjoyable at home a room away, and makes-your-hairs-stand-up. This is a 3/4 on this scale which is surprising given the size of these speakers. This is what the ""nicer"" PC speakers were 20 years ago. They've come a long way...Next, I hear from other people that this should float rightside-up while in a pool or river. I agree. And I don't doubt the truth of what they say, it just never occurred to me to expect electronics to function in water unless explicitly advertised as such. This isn't advertised as a floating device, it just has a nice waterproof rating. Those are different things.Next, people say you need to download the app to get decent sound out of it. If you don't like the sound, this is true. But if your mother is over 70 years old and her hearing is going and she just wants to be able to hear music better, then the app isn't needed. I have it. I use it. I appreciate it. I even move the speaker around my rooms to make it sound better. But even I don't really need to app that much. It saves the settings, so you really only need to use the app once, if that.Next, the volume buttons really should be illuminated. I agree with the people saying that. And a pause/play button would be nice. Other than that, it's a phenomenal value for the price.","Reviewed in the United States December 31, 2023",AG4SJ5JBYXGL42GRWTRAHQMV54MQ,True,16,Color: Black
R30109GO569YCW,B08LQNL42Z,5.0 out of 5 stars Boomin',Marc V.,5,"I'll be honest, right out the box, I was not impressed. The default Soundcore sound is very flat. Thankfully, you are able to adjust the sound with the Soundcore app's equalizer. Once I adjusted the sound to my liking, I was pleasantly surprised. Audiophiles will not be blown away by the sound, but at this price point, I can't see how some people expect $300+ sound from an under $100 speaker. Also, this thing is loud! The bass doesn't blow you over, but you feel it.So far, I've used this during tailgates and at the beach and it sounds great outdoors. It's lightweight and compact, but it doesn't look or feel cheap. I think my only ""con"" is that you can't pair with other bluetooth speakers unless it's another Soundcore Boom. Other than that, I'm happy with my purchase.","Reviewed in the United States August 2, 2024",AFVFXAKH2LI2RRYEJXDGHCHLRBEQ,True,0,Color: Black
R2DPREBVBQ8MQ7,B08LQNL42Z,5.0 out of 5 stars Awesome,Patrick Sheeley,5,"I don't usually write reviews but in this case I feel that I have to. I originally ordered the Sony Ult field 1 wireless ultra and after living with it for over a week and listening to different genres of music I decided that I had to return it. Not that it's a bad Bluetooth speaker but when I played bass heavy content it seemed like I constantly adjusting the bass because of the distortion I was getting;that being said content that wasn't bass heavy was ok. Another issue that I had was the volume,I thought that it would play louder than it did but it did not. Volume was ""ok"" but for my tastes I wish it had a bit more oomph to it. I've owned many Sony products in my life but this just didn't do it for me, even the equalizer on the app was about as basic as they come. Now the Souncore motion boom...this thing just sounds more meatier than the Sony did. Volume goes louder, equalizer on the app is much better than the Sony, and like I said to my ears it just sounds more thick, music has more substance to it. This looks like it's going to be a keeper, highly recommended.","Reviewed in the United States June 30, 2024",AFUNJ7HWDPAKNIYGZKQEO3VZ6PDA,True,0,Color: Black
